Active;FirstName;LastName;GenderAsString;CantonName;CantonAbbreviation;CouncilName;ParlGroupName;ParlGroupAbbreviation;PartyName;PartyAbbreviation;MaritalStatusText;BirthPlace_City;BirthPlace_Canton;Mandates;DateJoining;DateLeaving;Citizenship;DateOfBirth;DateOfDeath
FAUX;Walter;Steinemann;m;St-Gall;SG;Conseil national;Groupe du Parti suisse de la liberté;F;;;;St. Gall;St-Gall;Kantonsrat;04/12/1995;05/12/1999;Hagenbuch (ZH);14/04/1938;
FAUX;Walter;Steinemann;m;St-Gall;SG;Conseil national;Groupe du Parti suisse de la liberté;F;;;;St. Gall;St-Gall;Kantonsrat;04/12/1995;05/12/1999;Hagenbuch (ZH);14/04/1938;
FAUX;Heinrich;Steinemann;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;01/12/1890;17/01/1902;Niederhasli (ZH),Rümlang (ZH);06/02/1840;17/01/1902
FAUX;Ernst;Steiner;m;Schaffhouse;SH;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;;;;26/11/1979;29/11/1987;Birrwil (AG),Hallau (SH);28/10/1920;07/06/2012
FAUX;Rudolf;Steiner;m;Soleure;SO;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Grosshöchstetten;Berne;Gemeinderat Olten von 1973 bis 1981, Kantonsrat Solothurn von 1985 bis 1993;01/12/2003;02/12/2007;Olten (SO),Zell (LU);10/08/1945;
FAUX;Jakob;Steiner;m;Argovie;AG;Conseil national;Groupe démocrate;DEM;Démocrates;Dém*;;;;;02/12/1935;03/12/1939;Reitnau (AG);18/03/1884;07/09/1962
FAUX;Samuel;Steiner;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;03/12/1866;01/12/1872;Berne (BE);09/12/1818;18/01/1882
FAUX;Jakob;Steiner;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;04/12/1854;09/01/1865;Zielebach (BE);07/07/1813;09/01/1865
FAUX;Arthur;Steiner;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1947;10/09/1958;Rüfenach (AG);23/10/1896;10/09/1958
FAUX;Ferdinand;Steiner;m;Lucerne;LU;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;03/12/1917;06/12/1925;Alberswil (LU);09/04/1868;27/07/1931
FAUX;Leo;Steiner;m;Lucerne;LU;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;01/12/1879;04/12/1881;Alberswil (LU);26/06/1850;27/05/1891
FAUX;Jakob-Dionys;Steiner;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;01/12/1919;02/12/1928;Rieden (SG),Kaltbrunn (SG);03/12/1864;24/08/1941
FAUX;Rudolf;Steiner;m;Soleure;SO;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Grosshöchstetten;Berne;Gemeinderat Olten von 1973 bis 1981, Kantonsrat Solothurn von 1985 bis 1993;20/09/1993;03/12/1995;Olten (SO),Zell (LU);10/08/1945;
FAUX;Karl;Steiner;m;Argovie;AG;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;05/12/1955;03/12/1967;Gontenschwil (AG);07/10/1897;31/10/1985
FAUX;Josef-Plazid;Steiner;m;Zoug;ZG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;04/12/1922;06/12/1931;Baar (ZG);29/12/1852;27/02/1941
FAUX;Rudolf;Steiner;m;Soleure;SO;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Grosshöchstetten;Berne;Gemeinderat Olten von 1973 bis 1981, Kantonsrat Solothurn von 1985 bis 1993;04/12/1995;30/11/2003;Olten (SO),Zell (LU);10/08/1945;
FAUX;Hans;Steiner;m;Schwyz;SZ;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;01/12/1919;01/12/1924;Ingenbohl (SZ);07/01/1884;08/09/1964
FAUX;Johann Rudolf;Steinhauer;m;Berne;BE;Conseil national;Centre;MC;Proche des radicaux;proc Rad*;;;;;01/04/1894;30/11/1902;Riggisberg (BE);05/08/1849;18/12/1903
FAUX;Anton;Steinhauser;m;Grisons;GR;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/12/1875;04/12/1881;Sagogn (GR);06/01/1840;22/03/1915
FAUX;Alois;Steinhauser;m;Grisons;GR;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;06/04/1915;01/10/1918;Breil/Brigels (GR),Obersaxen (GR),Sagogn (GR);11/02/1871;27/11/1918
FAUX;Paul;Steinmann;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;03/06/1946;30/11/1947;Zurich (ZH);05/07/1893;23/04/1971
FAUX;Paul;Steinmann;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;05/06/1950;01/12/1963;Zurich (ZH);05/07/1893;23/04/1971
FAUX;Edouard Ch.;Steinmetz;m;Genève;GE;Conseil national;Groupe libéral-démocratique;L;Parti libéral suisse;PLS;;;;;24/09/1929;23/10/1935;Le Chenit (VD);31/05/1865;23/10/1935
FAUX;Edouard Ch.;Steinmetz;m;Genève;GE;Conseil national;Groupe libéral-démocratique;L;Parti libéral suisse;PLS;;;;;02/12/1918;01/11/1919;Le Chenit (VD);31/05/1865;23/10/1935
FAUX;Adolf;Steuble;m;Appenzell Rh.-Int.;AI;Conseil national;;;Conservateurs;Cons*;;;;;03/12/1906;06/12/1925;Appenzell (AI);29/06/1856;17/12/1925
FAUX;Otto;Stich;m;Soleure;SO;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;01/01/1988;31/12/1988;Le Petit Lucelle (SO);10/01/1927;13/09/2012
FAUX;Otto;Stich;m;Soleure;SO;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;02/12/1963;27/11/1983;Le Petit Lucelle (SO);10/01/1927;13/09/2012
FAUX;Otto;Stich;m;Soleure;SO;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;01/01/1994;31/12/1994;Le Petit Lucelle (SO);10/01/1927;13/09/2012
FAUX;Otto;Stich;m;Soleure;SO;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;07/12/1983;31/10/1995;Le Petit Lucelle (SO);10/01/1927;13/09/2012
FAUX;Ernst;Stiefel;m;Zurich;ZH;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;06/12/1943;26/05/1947;Uster (ZH);17/01/1887;26/05/1947
FAUX;Hans;Stiffler;m;Grisons;GR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;07/12/1959;01/12/1962;Davos (GR);12/08/1904;14/12/1985
FAUX;Erwin;Stirnemann;m;Zurich;ZH;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;06/12/1943;01/12/1946;Zurich (ZH),Gränichen (AG);14/04/1885;31/03/1970
FAUX;Friedrich A.;Stock;m;Fribourg;FR;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;25/03/1889;03/12/1893;Champagny (FR),MORAT (FR);20/08/1845;07/04/1895
FAUX;Abraham;Stocker;m;Lucerne;LU;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;01/07/1867;01/06/1871;Lucerne (LU);26/12/1825;06/10/1887
FAUX;Abraham;Stocker;m;Lucerne;LU;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;01/07/1867;01/06/1871;Lucerne (LU);26/12/1825;06/10/1887
FAUX;Abraham;Stocker;m;Lucerne;LU;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;01/07/1867;01/06/1871;Lucerne (LU);26/12/1825;06/10/1887
FAUX;Werner;Stocker;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;04/06/1945;01/03/1946;Obermumpf (AG);15/03/1904;27/03/1964
FAUX;Monika;Stocker-Meier;f;Zurich;ZH;Conseil national;Groupe écologiste;G;Parti écologiste suisse;PES;;;;;30/11/1987;24/11/1991;Abtwil (AG);01/07/1948;
FAUX;Hans;Stöckli;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Wattenwil;Berne;"Legislative der Gemeinde: von August 1979 bis Dezember 1984; Exekutive der Gemeinde: von Januar 1985 bis Juni 1990 nebenamtlich und von Juli 1990 bis Dezember 2010 vollamtlich; Legislative des Kantons: von Mai 2002 bis September 2004";03/12/2007;04/12/2011;Wattenwil (BE);12/04/1952;
FAUX;Hans;Stöckli;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Wattenwil;Berne;"Legislative der Gemeinde: von August 1979 bis Dezember 1984; Exekutive der Gemeinde: von Januar 1985 bis Juni 1990 nebenamtlich und von Juli 1990 bis Dezember 2010 vollamtlich; Legislative des Kantons: von Mai 2002 bis September 2004";20/09/2004;02/12/2007;Wattenwil (BE);12/04/1952;
FAUX;Anton;Stöckli;m;Lucerne;LU;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;03/06/1935;05/12/1943;Emmen (LU);27/10/1893;20/01/1972
FAUX;Xaver;Stöckli;m;Argovie;AG;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;05/12/1955;01/12/1963;Boswil (AG);01/06/1888;08/04/1975
FAUX;Hans;Stöckli;m;Berne;BE;Conseil des Etats;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Wattenwil;Berne;"Legislative der Gemeinde: von August 1979 bis Dezember 1984; Exekutive der Gemeinde: von Januar 1985 bis Juni 1990 nebenamtlich und von Juli 1990 bis Dezember 2010 vollamtlich; Legislative des Kantons: von Mai 2002 bis September 2004";05/12/2011;29/11/2015;Wattenwil (BE);12/04/1952;
VRAI;Hans;Stöckli;m;Berne;BE;Conseil des Etats;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Wattenwil;Berne;"Legislative der Gemeinde: von August 1979 bis Dezember 1984; Exekutive der Gemeinde: von Januar 1985 bis Juni 1990 nebenamtlich und von Juli 1990 bis Dezember 2010 vollamtlich; Legislative des Kantons: von Mai 2002 bis September 2004";30/11/2015;;Wattenwil (BE);12/04/1952;
FAUX;Xaver;Stöckli;m;Argovie;AG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;03/12/1951;04/12/1955;Boswil (AG);01/06/1888;08/04/1975
FAUX;Joseph;Stockmar;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;02/06/1879;01/01/1897;Courchavon (JU);30/03/1851;28/07/1919
FAUX;Joseph;Stockmar;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;02/06/1879;01/01/1897;Courchavon (JU);30/03/1851;28/07/1919
FAUX;Joseph;Stockmar;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;02/06/1879;01/01/1897;Courchavon (JU);30/03/1851;28/07/1919
FAUX;Xavier;Stockmar;m;Berne;BE;Conseil national;Gauche;LG;Libéral;Lib*;;;;;06/11/1848;21/06/1864;Porrentruy (JU);25/12/1797;21/06/1864
FAUX;B.-Marius;Stoessel;m;Genève;GE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1919;03/12/1922;Genève (GE);15/11/1856;12/09/1926
FAUX;Leo;Stoffel;m;Valais;VS;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;28/01/1952;03/12/1967;Visperterminen (VS);13/01/1910;23/11/1992
FAUX;Severin;Stoffel;m;Thurgovie;TG;Conseil national;Gauche démocratique;DL;Démocrates;Dém*;;;;;02/12/1872;01/06/1879;Arbon (TG);19/12/1842;17/04/1908
FAUX;Giuseppe;Stoffel;m;Tessin;TI;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;01/12/1902;01/01/1914;Vals (GR),Bellinzona (TI);22/04/1863;29/07/1929
FAUX;Karl;Stohler;m;Bâle-Campagne;BL;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1919;02/12/1928;Arboldswil (BL);21/09/1877;07/01/1932
FAUX;Karl;Stohler;m;Bâle-Campagne;BL;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1931;07/01/1932;Arboldswil (BL);21/09/1877;07/01/1932
FAUX;Karl;Stoll;m;Zurich;ZH;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1919;01/06/1924;Guntmadingen (SH),Zurich (ZH);08/02/1869;01/06/1924
FAUX;Daniel;Stolz;m;Bâle-Ville;BS;Conseil national;Groupe libéral-radical;RL;PLR.Les Libéraux-Radicaux;PLR;;Bâle;Bâle-Ville;Legislative Kanton Basel-Stadt: von Februar 2001 bis Januar 2014;26/11/2012;29/11/2015;Bâle (BS);16/09/1968;
FAUX;Johannes;Stössel;m;Zurich;ZH;Conseil national;;;Démocrates;Dém*;;;;;02/12/1878;01/08/1891;Bäretswil (ZH);08/05/1837;07/11/1919
FAUX;Johannes;Stössel;m;Zurich;ZH;Conseil national;;;Démocrates;Dém*;;;;;02/12/1878;01/08/1891;Bäretswil (ZH);08/05/1837;07/11/1919
FAUX;Johannes;Stössel;m;Zurich;ZH;Conseil national;;;Démocrates;Dém*;;;;;02/12/1878;01/08/1891;Bäretswil (ZH);08/05/1837;07/11/1919
FAUX;Johannes;Stössel;m;Zurich;ZH;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1891;03/12/1905;Bäretswil (ZH);08/05/1837;07/11/1919
FAUX;Rudolf;Strahm;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Lauperswil;Berne;Grossrat des Kantons Bern von 1986 bis 1991;25/11/1991;03/12/1995;Langnau im Emmental (BE);03/08/1943;
FAUX;Hans;Strahm;m;Argovie;AG;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;21/09/1959;27/02/1966;Signau (BE);29/10/1907;27/02/1966
FAUX;Rudolf;Strahm;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Lauperswil;Berne;Grossrat des Kantons Bern von 1986 bis 1991;01/12/2003;31/07/2004;Langnau im Emmental (BE);03/08/1943;
FAUX;Rudolf;Strahm;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Lauperswil;Berne;Grossrat des Kantons Bern von 1986 bis 1991;04/12/1995;30/11/2003;Langnau im Emmental (BE);03/08/1943;
FAUX;Robert;Strässle;m;Zurich;ZH;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1931;03/12/1939;Zurich (ZH);20/11/1878;01/02/1941
FAUX;Robert;Straub;m;Argovie;AG;Conseil national;Gauche;LG;Démocrates;Dém*;;;;;05/10/1874;30/11/1884;Baden (AG);22/12/1832;08/07/1901
FAUX;Bendicht;Straub;m;Berne;BE;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;01/12/1851;03/12/1854;Belp (BE);11/11/1787;14/02/1868
FAUX;Robert;Straub;m;Argovie;AG;Conseil des Etats;Gauche;LG;Démocrates;Dém*;;;;;02/12/1867;01/06/1868;Baden (AG);22/12/1832;08/07/1901
FAUX;Hans;Sträuli;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;27/03/1911;01/03/1934;Winterthur (ZH);31/07/1862;06/06/1938
FAUX;Hans;Sträuli;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;27/03/1911;01/03/1934;Winterthur (ZH);31/07/1862;06/06/1938
FAUX;Hans;Sträuli;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;27/03/1911;01/03/1934;Winterthur (ZH);31/07/1862;06/06/1938
FAUX;Hermann;Straumann;m;Bâle-Campagne;BL;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1911;01/11/1919;Waldenburg (BL);14/07/1862;01/11/1948
FAUX;Walter;Straumann;m;Soleure;SO;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Fehren;Soleure;"Gemeinderat SO von 1971 bis 1975
Verfassungsrat von 1981 bis 1986";04/12/1995;25/09/1997;Obergösgen (SO),Fehren (SO);06/05/1943;
FAUX;Charles;Strebel;m;Fribourg;FR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;27/03/1951;03/12/1967;Buttwil (AG);16/01/1903;13/10/1968
FAUX;Josef Jakob;Strebel;m;Argovie;AG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;27/01/1919;01/04/1921;Muri (AG);08/01/1887;19/10/1965
FAUX;Marianne;Streiff-Feller;f;Berne;BE;Conseil national;Groupe PDC-PEV;CE;Parti évangélique suisse;PEV;marié(e);Berne;Berne;"Legislative der Gemeinde Köniz: von Juli 1991 bis Juni 1998; Exekutive der Gemeinde Köniz: von Januar 2004 bis Dezember 2009; Legislative des Kantons: von Juni 1998 bis Juni 2010";05/12/2011;29/11/2015;Betschwanden (GL),Strättligen (BE);17/08/1957;
VRAI;Marianne;Streiff-Feller;f;Berne;BE;Conseil national;Groupe PDC;C;Parti évangélique suisse;PEV;marié(e);Berne;Berne;"Legislative der Gemeinde Köniz: von Juli 1991 bis Juni 1998; Exekutive der Gemeinde Köniz: von Januar 2004 bis Dezember 2009; Legislative des Kantons: von Juni 1998 bis Juni 2010";30/11/2015;;Betschwanden (GL),Strättligen (BE);17/08/1957;
FAUX;Marianne;Streiff-Feller;f;Berne;BE;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti évangélique suisse;PEV;marié(e);Berne;Berne;"Legislative der Gemeinde Köniz: von Juli 1991 bis Juni 1998; Exekutive der Gemeinde Köniz: von Januar 2004 bis Dezember 2009; Legislative des Kantons: von Juni 1998 bis Juni 2010";13/09/2010;04/12/2011;Betschwanden (GL),Strättligen (BE);17/08/1957;
FAUX;Hans;Streuli;m;Zurich;ZH;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1957;31/12/1957;Wädenswil (ZH),Richterswil (ZH);13/07/1892;23/05/1970
FAUX;Rudolf;Streuli;m;Zurich;ZH;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;04/12/1922;01/06/1929;Horgen (ZH);28/04/1871;09/01/1943
FAUX;Hans;Streuli;m;Zurich;ZH;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;22/12/1953;31/12/1959;Wädenswil (ZH),Richterswil (ZH);13/07/1892;23/05/1970
FAUX;Heinrich O.;Strub;m;Bâle-Campagne;BL;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/12/1914;01/11/1919;Läufelfingen (BL);08/04/1875;04/01/1954
FAUX;Friedrich;Stuber;m;Soleure;SO;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;03/12/1917;06/12/1925;Gossliwil (SO);01/12/1864;05/11/1945
FAUX;Friedrich;Stuber;m;Soleure;SO;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;03/12/1928;06/12/1931;Gossliwil (SO);01/12/1864;05/11/1945
FAUX;Walter;Stucki;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;02/12/1935;01/10/1937;Konolfingen (BE);09/08/1888;08/10/1963
FAUX;Jakob;Stucki;m;Zurich;ZH;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;;;;26/11/1979;29/11/1987;Seuzach (ZH);10/07/1924;17/03/2006
FAUX;Robert;Stucki;m;Berne;BE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1908;01/11/1919;Blumenstein (BE);18/04/1868;15/01/1940
FAUX;Fridolin;Stucki;m;Glaris;GL;Conseil des Etats;Groupe démocrate;DEM;Démocrates;Dém*;;;;;04/06/1962;01/06/1978;Netstal (GL);05/01/1913;02/03/1996
FAUX;Georg;Stucky;m;Zoug;ZG;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Bâle;Bâle-Ville;Regierungsrat von 1975 bis 1990;04/12/1995;05/12/1999;Konolfingen (BE);06/10/1930;
FAUX;Georg;Stucky;m;Zoug;ZG;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Bâle;Bâle-Ville;Regierungsrat von 1975 bis 1990;26/11/1979;03/12/1995;Konolfingen (BE);06/10/1930;
FAUX;Friedrich Hartmann;Studer;m;Zurich;ZH;Conseil national;;;Grutléens et socialistes;Grut&PS*;;;;;07/12/1908;01/06/1920;Winterthur (ZH);26/06/1873;12/08/1945
FAUX;Ernst;Studer;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;06/12/1943;01/12/1963;Gondiswil (BE);01/11/1896;25/01/1975
FAUX;Jean;Studer;m;Neuchâtel;NE;Conseil des Etats;Groupe socialiste;S;Parti socialiste suisse;PSS;;Paris;;"Législatif communal: de 1988 à 1997; Législatif cantonal: de 1993 à 2000";06/12/1999;30/11/2003;Trimbach (SO);12/11/1957;
FAUX;Max;Studer;m;Soleure;SO;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1908;02/12/1917;Soleure (SO),Dornach (SO);09/04/1865;09/03/1947
FAUX;Heinrich;Studer;m;Zurich;ZH;Conseil national;Centre;MC;Libéral;Lib*;;;;;02/12/1872;01/12/1878;Maschwanden (ZH),Wipkingen (ZH);27/09/1815;25/03/1890
FAUX;Heiner;Studer;m;Argovie;AG;Conseil national;Groupe évangélique et indépendant;E;Parti évangélique suisse;PEV;;Baden;Argovie;"Einwohnerrat vom 1. Januar 1974 bis 31. Dezember 1985; Gemeinderat seit 1. Januar 1986, Vizeammann seit 1. Januar 1994; Grossrat vom 1. April 1973 bis 25. August 1998";06/12/1999;30/11/2003;Gondiswil (BE);16/05/1949;
FAUX;Heiner;Studer;m;Argovie;AG;Conseil national;Groupe évangélique et indépendant;E;Parti évangélique suisse;PEV;;Baden;Argovie;"Einwohnerrat vom 1. Januar 1974 bis 31. Dezember 1985; Gemeinderat seit 1. Januar 1986, Vizeammann seit 1. Januar 1994; Grossrat vom 1. April 1973 bis 25. August 1998";06/12/1999;30/11/2003;Gondiswil (BE);16/05/1949;
FAUX;Heiner;Studer;m;Argovie;AG;Conseil national;Groupe évangélique et indépendant;E;Parti évangélique suisse;PEV;;Baden;Argovie;"Einwohnerrat vom 1. Januar 1974 bis 31. Dezember 1985; Gemeinderat seit 1. Januar 1986, Vizeammann seit 1. Januar 1994; Grossrat vom 1. April 1973 bis 25. August 1998";06/12/1999;30/11/2003;Gondiswil (BE);16/05/1949;
FAUX;Friedrich Hartmann;Studer;m;Zurich;ZH;Conseil national;;;Grutléens et socialistes;Grut&PS*;;;;;01/12/1902;03/12/1905;Winterthur (ZH);26/06/1873;12/08/1945
FAUX;Jean;Studer;m;Neuchâtel;NE;Conseil des Etats;Groupe socialiste;S;Parti socialiste suisse;PSS;;Paris;;"Législatif communal: de 1988 à 1997; Législatif cantonal: de 1993 à 2000";01/12/2003;28/11/2005;Trimbach (SO);12/11/1957;
FAUX;Heiner;Studer;m;Argovie;AG;Conseil national;Groupe PEV/UDF;E;Parti évangélique suisse;PEV;;Baden;Argovie;"Einwohnerrat vom 1. Januar 1974 bis 31. Dezember 1985; Gemeinderat seit 1. Januar 1986, Vizeammann seit 1. Januar 1994; Grossrat vom 1. April 1973 bis 25. August 1998";01/12/2003;02/12/2007;Gondiswil (BE);16/05/1949;
FAUX;Heiner;Studer;m;Argovie;AG;Conseil national;Groupe PEV/UDF;E;Parti évangélique suisse;PEV;;Baden;Argovie;"Einwohnerrat vom 1. Januar 1974 bis 31. Dezember 1985; Gemeinderat seit 1. Januar 1986, Vizeammann seit 1. Januar 1994; Grossrat vom 1. April 1973 bis 25. August 1998";01/12/2003;02/12/2007;Gondiswil (BE);16/05/1949;
FAUX;Otto;Studer;m;Lucerne;LU;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;05/12/1933;01/12/1963;Escholzmatt (LU);18/07/1898;05/02/1975
FAUX;Albert;Studler;m;Zurich;ZH;Conseil national;;;Libéral;Lib*;;;;;01/12/1902;01/05/1910;Wettswil am Albis (ZH);22/11/1840;02/04/1914
FAUX;Doris;Stump;f;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Zurich;Zurich;"Legislative der Gemeinde: Juni 1987 bis Dezember 1989; Exekutive der Gemeinde: seit Januar 1990";03/12/2007;04/12/2011;Flawil (SG);06/02/1950;
FAUX;Doris;Stump;f;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Zurich;Zurich;"Legislative der Gemeinde: Juni 1987 bis Dezember 1989; Exekutive der Gemeinde: seit Januar 1990";04/12/1995;30/11/2003;Flawil (SG);06/02/1950;
FAUX;Doris;Stump;f;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Zurich;Zurich;"Legislative der Gemeinde: Juni 1987 bis Dezember 1989; Exekutive der Gemeinde: seit Januar 1990";01/12/2003;02/12/2007;Flawil (SG);06/02/1950;
FAUX;Walter;Stünzi;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;05/06/1950;06/12/1959;Horgen (ZH);06/09/1896;28/09/1969
FAUX;Johann Jakob;Sturzenegger;m;Appenzell Rh.-Ext.;AR;Conseil national;Centre;MC;Libéral;Lib*;;;;;26/11/1883;16/02/1893;Reute (AR);30/12/1836;16/02/1893
FAUX;Rudolf;Stüssi;m;Glaris;GL;Conseil des Etats;Non inscrit;-;Parti radical-démocratique suisse;PRD;;;;;03/06/1946;01/03/1962;Riedern (GL),Glaris (GL);11/12/1883;26/11/1982
FAUX;Johann Jakob;Stutz;m;Bâle-Campagne;BL;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;13/02/1887;21/09/1890;Liestal (BL);25/07/1842;07/11/1913
